19,2020-10-12 03:48:29,823950275253780480,Crystal,1315499556621242369,RT @RWTrollPatrol: Matt has always been a reliable republican voter but he can't stand Donald Trump and this American is voting for Joe Bid…
20,2020-10-12 03:48:29,23316834,Amy,1315499555245391872,RT @djrothkopf: It's happening again. It's just as bad. There are even more Republicans working to enable the Russians to help Trump this t…
21,2020-10-12 03:48:29,121603701,PSD,1315499554414813185,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
22,2020-10-12 03:48:29,1177006826208014337,beatriz arturo,1315499554226294785,"RT @EzraDrissman: Every Jewish voter should be very, very concerned. This is the man that singled out Jewish zip codes in NYC for lockdown.…"
23,2020-10-12 03:48:29,190324301,JB,1315499553878151169,"RT @nytimes: Jaime Harrison, the Democrat challenging Senator Lindsey Graham of South Carolina, raised an astonishing $57 million in the th…"
24,2020-10-12 03:48:28,3355904255,James Carter,1315499553320304640,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
25,2020-10-12 03:48:28,28095959,j smith,1315499552959496192,"RT @C_3C_3: The polls are as wrong as the they were in 2016.

Look around you.

There are Latino Trump Car parades with 30K cars, 1000’s of…"
26,2020-10-12 03:48:28,31291327,#VOTE⚡Melissa⚡ #VOTE,1315499551336218626,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
27,2020-10-12 03:48:28,1226159257428643841,Denise,1315499550338174976,"RT @BlueTidalWave: @LVaddict618 @itsJeffTiedrich That sucks!  I’m so sorry! 💙
Let’s get rid of Trump the super~spreader!  
🇺🇸💙Biden~Harris2…"
28,2020-10-12 03:48:28,990037494,sam funk 🌈,1315499550141014016,"RT @olivialovelier: Greta Thunberg endorsing biden isn't her selling out it's her being aware of trump's relationship with climate science,…"
29,2020-10-12 03:48:27,49150104,🇺🇸 🇮🇪 🍀Reene 🇮🇹 🍷🇺🇸,1315499548735942656,"RT @Decimus581: 🇺🇸DECIMUS🇺🇸
@Staycee0322
@TJF_0214
@cruisejack4
@Toddscrypto
@Tplori1
@mw4nc
@MyxaZZ
@Decimus581 
@gladiatortcos 
@JoeT_2
@…"
30,2020-10-12 03:48:27,396975451,Jeremy Goldson,1315499548673028098,RT @tburages: If you're a reporter and you're spending more time asking Biden about court packing than you are asking Trump about his last…
31,2020-10-12 03:48:27,1102624776470908928,Ship_Love,1315499548601704448,RT @djrothkopf: It's happening again. It's just as bad. There are even more Republicans working to enable the Russians to help Trump this t…
32,2020-10-12 03:48:27,1284676249214951425,KEEP AMERICA GREAT 2020!,1315499548060585990,"RT @Mike_Pence: This is TRUMP COUNTRY! When you compare the Biden-Harris agenda with our agenda, the choice is clear: if you cherish faith,…"
33,2020-10-12 03:48:27,1121539553158991873,Rodney,1315499547616071680,@realDonaldTrump @CNN @nytimes BIDEN HAS MORE QUALIFIED EXCELLENCE TO BE POTUS AND LYING ASS TRUMP KNEW COVID-19 IS… https://t.co/tox1p3oRIN
34,2020-10-12 03:48:27,1252024344613511168,Antonio Bleu,1315499546613411841,RT @Blue_Texas2020: Early voting begins in Texas in just 36 hours. My crystal balls says George Bush will endorse Biden within those 36 hou…
35,2020-10-12 03:48:26,109465431,Disney Weaver,1315499543136473088,"RT @thematthill: Introducing @JoeBiden today in Erie, PA is Rick Telesz, a soybean farmer who voted for Donald Trump — but is now voting fo…"
36,2020-10-12 03:48:26,1244357879978754048,Daniel Rotger 🇨🇺🇵🇷🇺🇲,1315499541588836352,"@hasanthehun They'd literally have to do that all over the state for Trump to win, and even in that case Biden woul… https://t.co/h0qJJ3ZWz0"
37,2020-10-12 03:48:24,969041136982659072,Debbie,1315499536555667457,"RT @MarkJacob16: It was predictable that the media would raise some minor Biden controversy into equivalency with Trump spreading Covid, re…"
38,2020-10-12 03:48:24,1075591765061623810,mangoh12,1315499536400281600,"RT @BeauTFC: Trump endorsements: 
The KKK
The Taliban
The Cops

Biden endorsements: 
Scientific American
New England Journal of Medicine
Vo…"
39,2020-10-12 03:48:24,1268029621506732033,Lune De La Mer,1315499535079149568,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
40,2020-10-12 03:48:24,983971032,Marcello Tako,1315499534903058434,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
41,2020-10-12 03:48:24,260503264,Sue Zoo,1315499533988622336,RT @DanielleCandela: @krunk84 It didn't have to be this bad. We had a pandemic response team Trump got rid of it. The Obama administration…
42,2020-10-12 03:48:24,937114199637061632,Jane,1315499533850345473,RT @cjensen_MT: I find it funny that Biden is running against Trump and Trump is running against Hillary
43,2020-10-12 03:48:24,3315034327,tink,1315499533535711232,"RT @fud31: Mr. Trump pulled out of the Paris Climate Accord and eased Obama-Biden climate regulations, and the U.S. is still leading the wo…"
44,2020-10-12 03:48:24,22217394,"Rhiannon Frater, Author of Speculative Fiction",1315499533355429889,"RT @Dan_Barcia: My father—a political prisoner in one of Castro's forced labor camps—put up this yard sign today

Florida, please look past…"
45,2020-10-12 03:48:24,441494586,deb padgett,1315499532524777473,RT @tburages: If you're a reporter and you're spending more time asking Biden about court packing than you are asking Trump about his last…
46,2020-10-12 03:48:23,1260356186,Ana 🏳️‍🌈,1315499531333783554,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
47,2020-10-12 03:48:23,1583038423,Christina RDN,1315499531031642112,"RT @catturd2: A whopping 50 million people listened to President Trump on Rush Limbaugh’s radio show. 

Meanwhile, Joe Biden can’t get 136…"
48,2020-10-12 03:48:23,823950275253780480,Crystal,1315499530750750720,"RT @RWTrollPatrol: @realDonaldTrump @CNN @nytimes In 2016, Monica voted Donald Trump for her son. She believed he would be ""most sympatheti…"
49,2020-10-12 03:48:23,822560138129211398,J Phlp,1315499529203077120,"RT @SunSentinel: Donald Trump Jr. rallies with MMA fighters in Coconut Creek, rips Joe Biden as 'socialist’ who would take down the country…"
50,2020-10-12 03:48:22,299427317,Allen Hotchkiss,1315499526036295680,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
51,2020-10-12 03:48:22,2437835017,Elaine Goodwin,1315499526032109568,"RT @nytimes: Jaime Harrison, the Democrat challenging Senator Lindsey Graham of South Carolina, raised an astonishing $57 million in the th…"
52,2020-10-12 03:48:22,2237098836,Mickey Murphy,1315499525092470784,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
53,2020-10-12 03:48:22,879052352786923520,Fate Rulz,1315499524492795907,RT @sfpelosi: Trump is packing the courts and suppressing the #vote to repeal the Patient Protection and Affordable Care Act and treat ever…
54,2020-10-12 03:48:21,740618438872170500,Light Bryant,1315499523733508096,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
55,2020-10-12 03:48:21,184271181,Dr.Aditi,1315499523347709952,@kaitlancollins Why is Biden expected to address &amp; clarify every hypothetical when Trump cannot even clarify what h… https://t.co/VLuSYF83IA
56,2020-10-12 03:48:21,942491799037317120,Bron,1315499522366361600,"RT @Ummismaelsf: Good- Let them be afraid- very afraid.

Let's give the GOP an election they will NEVER recover from. 

#VoteBlueDownBallot…"
57,2020-10-12 03:48:21,14659452,Mike 🇺🇸 😷,1315499521737199616,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
58,2020-10-12 03:48:21,16386529,JA Consultants,1315499519912468480,"RT @ProjectLincoln: Will you help Biden win Texas? Trump can’t win without it. 

Join our friend @BetoORourke along with @WillieNelson and…"
59,2020-10-12 03:48:20,341091293,Kimberly B.,1315499519560294400,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
60,2020-10-12 03:48:20,69165823,Kristin 🎃🍁🍎,1315499519459708928,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
61,2020-10-12 03:48:20,1640912347,Emily J,1315499518796816384,"RT @Zeddary: There was a 100 hour period where we found out Trump's broke, pays less in taxes than a frycook, caught COVID &amp; spread it to 4…"
62,2020-10-12 03:48:20,1087566739,Steven Flanders,1315499518448852992,"RT @ProjectLincoln: Carey is a #LincolnVoter from Texas. 

She’s voting for Joe Biden because she’s fearful of the damage Trump will do to…"
63,2020-10-12 03:48:20,1040396030968295430,James,1315499516800495616,"RT @HaefeleJohn: @realDonaldTrump I’m old enough to remember when Trump colluded with Russia, killed 219,232 Americans, got impeached, allo…"
64,2020-10-12 03:48:19,767729018,Lynnie Iz 🌊🌊🌊🌊,1315499514875260929,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
65,2020-10-12 03:48:19,3287911746,future mrs jack schlossberg,1315499512668942337,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
66,2020-10-12 03:48:19,206559196,Mitchell Dietrich,1315499512618725377,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
67,2020-10-12 03:48:19,1245841003615080448,Linda Paredes,1315499512434167815,I swear it’s like they are playing a game of telephone! It starts with the doctors and trickles down the line and b… https://t.co/6xJhop3d8A
68,2020-10-12 03:48:18,1291175684082208774,Flappywappy90210,1315499509175250944,"RT @BestSociologist: @dailycallout When Trump campaigns you are actually going out to see the president.
 At a Biden event you get to see a…"
69,2020-10-12 03:48:18,1071677662739873792,SuzyQforQ,1315499508596318210,"RT @C_3C_3: Want some truth?

Donald Trump sacrificed himself and his family for America.

Joe Biden sacrificed America for himself and his…"
70,2020-10-12 03:48:17,25804649,Jake Nelson,1315499506952069120,"RT @Redistrict: In 2016, @FiveThirtyEight's final polling average was Clinton 45.7%, Trump 41.8%. Today, it's Biden 52.2%, Trump 41.9%. 

B…"
71,2020-10-12 03:48:17,846467208,Lils'beth,1315499506872401921,RT @MrsRabbitResist: Trump supporters threatening to leave America if Biden wins is probably the best thing I’ve heard all year. If any of…
72,2020-10-12 03:48:17,1515126181,Vote for the Rule of Law,1315499506432192512,"@djrothkopf @JoeBiden @KamalaHarris Yet, most of us seemed to want Sanders/Warren/something progressive but ended u… https://t.co/1YMajHe3WZ"
73,2020-10-12 03:48:17,144956096,Kels,1315499503516934144,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
74,2020-10-12 03:48:16,264967153,Dino Meneghin,1315499502170587136,"RT @DGisSERIOUS: Greenwald’s been a deceitful scumbag forever but his current “Trump’s not that bad, Biden is evil, but also Trump and Bide…"
75,2020-10-12 03:48:16,117760902,WhatTheDogSaid,1315499501189292032,RT @Sifill_LDF: Trump - the leader of his party - will not agree to the peaceful transfer of power. Rep. members of the Sen. Jud Cmtte on w…
76,2020-10-12 03:48:15,1250269390228127744,Uniquely Myself,1315499498471329792,RT @TheDailyShow: Fox’s newest reason to vote for Trump: Joe Biden doesn’t have the *experience* of being infected with corona. https://t.c…
77,2020-10-12 03:48:15,1105176139453030400,Natural Rights are Not Quarantinable ✝️,1315499497242284032,"@OrdyPackard @OOTWhatever Yup, on the 101N out of town, just have to get about 5 miles west of Goleta to see Trump… https://t.co/tqGi9dxs8W"
78,2020-10-12 03:48:15,54072953,CinKMac🌷,1315499497091465216,"RT @proxcee: If Biden is up in the polls and is supposed to beat Trump by a landslide...

They're gonna have to prove it to me on election…"
79,2020-10-12 03:48:15,286382478,Judith Luchsinger,1315499497070395394,RT @djrothkopf: It's happening again. It's just as bad. There are even more Republicans working to enable the Russians to help Trump this t…
80,2020-10-12 03:48:15,625263342,JSG,1315499496927834112,RT @funder: I don’t know who’s worse for our country—Trump—or the Republicans in Congress supporting him. But they’re all unfit to serve. V…
81,2020-10-12 03:48:15,22950439,Ron Shuttleworth,1315499496621649920,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
82,2020-10-12 03:48:15,851702196706193408,Angelique-TRUMP HAS COVID HAHAHAHAHAHAHAHA,1315499496365797378,@CBSNews If she means to shield Biden from Covid-damned skippy. If she also means because trump was a fit pitching… https://t.co/oVErNlBvED
83,2020-10-12 03:48:14,712177214792425473,BF Bundi,1315499494700539904,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
84,2020-10-12 03:48:14,1220178496263282694,name cannot be blank,1315499493702369281,RT @mattmfm: Biden is getting a COVID test every day and public releasing the result. Why isn’t every journalist demanding the same of Trum…
85,2020-10-12 03:48:14,75592760,DearTwitz,1315499491508793346,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
86,2020-10-12 03:48:14,1002381473612206086,Uncle Sam’s Rage,1315499491387215873,"So you’re saying we deserve better than Trump and better than Biden.
Agreed.
Let’s vote pro-peace, pro-planet, anti… https://t.co/mGPQK3gx4E"
87,2020-10-12 03:48:14,2292116676,arbellad Mask Up and VOTE!,1315499490929901568,RT @ShironRedshift: @JoeBiden Biden's sons were attacked over &amp; over again by Trump. Yet despite how easy it would have been for Biden to d…
88,2020-10-12 03:48:14,4740289254,Andy Prince,1315499490669862912,@thehill Biden has to win all 3 to unseat Trump.....
89,2020-10-12 03:48:13,24329569,Sean Kernick,1315499490187644928,"RT @ABC: Joe Biden holds a 17-point lead over Pres. Trump in trust to handle the coronavirus pandemic in a new @ABC/Washington Post poll, p…"
90,2020-10-12 03:48:13,894280965211779073,Selina Kyle,1315499489231351809,RT @KaivanShroff: Still amazed that @JoeBiden doesn’t get more credit for this insanely prescient piece on how Trump would inevitably fail…
91,2020-10-12 03:48:13,2775827844,NYgirlinAZ25,1315499489075970049,@MeidasTouch I live in Tucson and see Biden signs on roads and front yards all over town .   I hardly ever see a tr… https://t.co/fU6vmhGYJE
92,2020-10-12 03:48:13,332786426,That Pesky Constitution,1315499488832880640,RT @tburages: If you're a reporter and you're spending more time asking Biden about court packing than you are asking Trump about his last…
93,2020-10-12 03:48:13,1959072619,Angie 🐻⬇️,1315499488799338497,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
94,2020-10-12 03:48:13,1024785736195874823,Mike Anderson,1315499487469633537,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
95,2020-10-12 03:48:12,4517852294,JD Bender,1315499485393375232,"RT @MidwinCharles: But reporters want to know if Biden will pack the courts 🤷🏽‍♀️
https://t.co/jit8LZOOwc"
96,2020-10-12 03:48:12,362873372,Talok,1315499484974059520,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
97,2020-10-12 03:48:12,178369050,Tommy Lemon,1315499484600774656,RT @Annakhait: BREAKING: Full interview HERE about the blackmail /extortion of 152 Billion US dollars sent to Iran to coverup the deaths of…
98,2020-10-12 03:48:12,740618438872170500,Light Bryant,1315499483761762306,"RT @TPCarney: Texts from Biden campaign are basically “Hi, my name is Haley, and I’m a senior at Iowa State. I’m just writing to ask...”

T…"
99,2020-10-12 03:48:12,1028962892039835648,colfitzpatrickbroadwayofficial,1315499483187367938,RT @Alyssa_Milano: Supreme Court precedent makes clear that recusing herself from any Trump-Biden reelection dispute is the right thing for…
100,2020-10-12 03:48:12,19729446,Katie Beacock,1315499483149463552,RT @djrothkopf: It's happening again. It's just as bad. There are even more Republicans working to enable the Russians to help Trump this t…
101,2020-10-12 03:48:11,150146448,B-Ray Presto,1315499480880308224,"RT @lamphieryeg: Evan: For a guy who is so obsessed with Trump, you seem eager to ignore revelations that Hillary Clinton was behind the ph…"
102,2020-10-12 03:48:11,1288910311920025600,🇵🇷This Boricua Really Hates Trump🇺🇸,1315499480360251393,"RT @MoniqueOMadan: Yesterday, thousands of Trump supporters participated in a caravan across the city. Today, Biden supporters are doing th…"
103,2020-10-12 03:48:11,74908572,Maddie Taylor 🏳️‍⚧️,1315499479424888833,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
104,2020-10-12 03:48:11,27282749,Steve Kimball,1315499478665891845,@ProjectLincoln Congratulations to everyone connected with Lincoln Project for what you have done to turn thousands… https://t.co/hJg1VcBDji
105,2020-10-12 03:48:11,1196564684167688193,Four More Years🖐☝️✊💪,1315499478351335425,"On October 5, the advocates of the Association of National Peace Officials in Latin America wrote to President Trum… https://t.co/Hn1dGVMeF5"
106,2020-10-12 03:48:10,1139806809554735104,Lulu me,1315499476715331586,RT @ABC: Joe Biden holds a 17-point lead over Pres. Trump in trust to handle the coronavirus pandemic in a new @ABCNews /Washington Post po…
107,2020-10-12 03:48:10,565016199,Sylvia,1315499474240720898,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
108,2020-10-12 03:48:09,2320163719,casey X,1315499470034022400,RT @ProudSocialist: When I criticize neoliberal corporate extremists like Joe Biden it does not mean I support neofascist extremists like D…
109,2020-10-12 03:48:08,1215625078811086848,Dooty2019,1315499469501280257,"RT @MarshallCohen: NEW: Deep dive on ""information laundering"" under Trump. ODNI puts out unverified Russian info about Trump's opponents ➡️…"
110,2020-10-12 03:48:08,1452480613,Mike Tydye,1315499468649828352,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
111,2020-10-12 03:48:08,3558258680,#Murdochracy is killing democracy #JusticeMatters,1315499468536639488,RT @bridgettyh: I have it on good authority that Satan is endorsing Trump while Jesus is endorsing Biden.
112,2020-10-12 03:48:08,844877947,Mountain Girl,1315499468331134976,"RT @WalshFreedom: I’m much, much, much more bothered by Trump’s undermining the legitimacy of our elections and his refusal to say he’ll ac…"
113,2020-10-12 03:48:08,85844581,FinchHaven Photography,1315499466363858945,RT @Sifill_LDF: Trump - the leader of his party - will not agree to the peaceful transfer of power. Rep. members of the Sen. Jud Cmtte on w…
114,2020-10-12 03:48:07,1149161627196874752,Goathead,1315499465151672322,@AndrewTyndall8 @snide_sally @CarolinaGirlDJT @medwoman1 @KattMist @LadyOfTheOcean1 @lou_bruette @jim16919077… https://t.co/FG1tAjzceL
115,2020-10-12 03:48:07,409779313,Sonya,1315499465143275520,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
116,2020-10-12 03:48:07,112099913,Justice Defender,1315499465030033413,RT @Patty_Kag: All the Fake News polls have Biden beating Trump! So let’s do a real poll with large results! Retweet far and wide! Who will…
117,2020-10-12 03:48:07,28403425,"Sequeya T. Hicks, MBA",1315499463549607936,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
118,2020-10-12 03:48:07,53459049,terri feltey,1315499463478177792,RT @tburages: If you're a reporter and you're spending more time asking Biden about court packing than you are asking Trump about his last…
119,2020-10-12 03:48:07,2474878388,🇨🇦 Leslie-Anne 🇨🇦,1315499462085742594,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
120,2020-10-12 03:48:07,392557851,Xerial,1315499461448138757,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
121,2020-10-12 03:48:06,114649521,HUMAN DIGNITY WINS - WEAR A MASK,1315499459468382208,"RT @MarshallCohen: NEW: Deep dive on ""information laundering"" under Trump. ODNI puts out unverified Russian info about Trump's opponents ➡️…"
122,2020-10-12 03:48:06,77874080,JJ DeBenedictis,1315499459233472514,"RT @MarkJacob16: It was predictable that the media would raise some minor Biden controversy into equivalency with Trump spreading Covid, re…"
123,2020-10-12 03:48:06,863614314833248256,TL🇨🇦,1315499458709336065,"RT @SethAbramson: Actually, Trump publicly colluded with China and we all saw it on TV and then Bolton wrote about Trump colluding with Chi…"
124,2020-10-12 03:48:06,911505446925565952,deamon hellstorn,1315499458163998721,@JoeBiden There is no excuse for Joe Biden calling trump a xenophobe for trying to close the borders
125,2020-10-12 03:48:05,488139919,Lyn,1315499456968744960,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
126,2020-10-12 03:48:05,229010922,Zaire,1315499456314445824,RT @cjensen_MT: I find it funny that Biden is running against Trump and Trump is running against Hillary
127,2020-10-12 03:48:05,1243159030366965761,VOTE FFS!,1315499455047757824,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
128,2020-10-12 03:48:05,2651807532,cattyWaMpuS,1315499454397648896,RT @tburages: If you're a reporter and you're spending more time asking Biden about court packing than you are asking Trump about his last…
129,2020-10-12 03:48:05,498077600,CatMom 🇺🇸🏴‍☠️,1315499452879183874,RT @Sifill_LDF: Trump - the leader of his party - will not agree to the peaceful transfer of power. Rep. members of the Sen. Jud Cmtte on w…
130,2020-10-12 03:48:04,1059696177237708800,halle,1315499452443045888,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
131,2020-10-12 03:48:04,1064997265910218752,Amy Jo,1315499452258553858,"RT @JYSexton: It’s kind of amazing to watch people hound Biden over Court packing, a completely legal thing the system allows, while Trump…"
132,2020-10-12 03:48:04,951531665188417537,lizzie,1315499450538881025,"RT @acnewsitics: Hunter Biden was Chairman of the World Food Program,... which just won the Nobel Peace Prize.

Eric Trump, Donald J Trump…"
133,2020-10-12 03:48:03,898363692,Sappho's Revenge,1315499447976030210,"RT @ProjectLincoln: Carey is a #LincolnVoter from Texas. 

She’s voting for Joe Biden because she’s fearful of the damage Trump will do to…"
134,2020-10-12 03:48:03,885814184,Lena,1315499444608016384,"RT @DanRather: If you want any more evidence of how Donald Trump didn’t want to run against Joe Biden, check out all the effort he and his…"
135,2020-10-12 03:48:02,1269816294196391936,✝️PrayerWarrior🙏🏻Rev17:14👑💖,1315499442976374784,RT @TimRunsHisMouth: 50 million people tuned in to listen to Trump on Rush Limbaugh the other day... so yeah... Joe Biden is DEFINITELY ahe…
136,2020-10-12 03:48:02,454565360,Conner Hetzler,1315499442209001472,"RT @JRehling: Trump supporters are threatening to leave the country if Biden wins? OK, find a country with no public healthcare that's outl…"
137,2020-10-12 03:48:02,441811597,Yims Yindula Ngoy,1315499441873354753,RT @funder: I don’t know who’s worse for our country—Trump—or the Republicans in Congress supporting him. But they’re all unfit to serve. V…
138,2020-10-12 03:48:01,723540852543377408,Blueberry Town,1315499439763709953,@IssyCh40342695 @JoyceCarolOates @PointAustin I would say it is an anecdote.  From the border of Orleans Parish LA… https://t.co/qN2I4qd3Nu
139,2020-10-12 03:48:01,21327867,theemteegee,1315499438656442368,"RT @HelenKennedy: Joe Biden’s most recent endorsements: Cindy McCain, Scientific American, Greta Thunberg, the New England Journal of Medic…"
140,2020-10-12 03:48:01,3437422917,SKP,1315499437825896448,RT @Jet1Jack: Just look at these amazing Seniors…The Nations largest Retirement Community...A caravan of over 300 Biden-Harris golf-carts i…
141,2020-10-12 03:48:01,2630307154,Elsa❤️🇺🇸💚🐕💛🦋🧡⚾️💙🇵🇷🤍,1315499437607784448,RT @funder: I don’t know who’s worse for our country—Trump—or the Republicans in Congress supporting him. But they’re all unfit to serve. V…
